자치구,대여소명,기준년월,대여건수,반납건수
중랑구,1411. 상봉시장앞 교차로 한성빌딩 앞,202211," 1,624 "," 1,557 "
중랑구,1413. 봉화산역 5번출구 뒤,202211," 1,464 "," 1,545 "
중랑구,1414. 사가정역 2번출구,202211," 3,183 "," 3,305 "
중랑구,1416. 상봉역 3번출구,202211," 1,808 "," 2,044 "
중랑구,1418. 새솔초등학교,202211, 616 , 83 
중랑구,1420. 신내어울공원 앞,202211, 909 , 908 
중랑구,1421. 신내역 4번출구,202211, 511 , 407 
중랑구,1422. 신내우디안아파트 1단지,202211, 274 , 97 
중랑구,1424. 양원역 2번출구,202211, 131 , 124 
중랑구,1425. 용마문화복지센터,202211," 1,085 ", 745 
중랑구,1426. 면목도시개발아파트 1동 앞,202211, 444 , 177 
중랑구,1427. 용마산역 1번출구,202211, 176 , 158 
중랑구,1428. 원묵고등학교,202211," 1,354 ", 836 
중랑구,1429. 장안중학교,202211," 1,197 "," 1,269 "
중랑구,1430. 중랑구청,202211," 1,208 ", 618 
중랑구,1431. 중랑구청 사거리,202211," 1,555 "," 1,337 "
중랑구,1433. 중화역 2번출구,202211," 1,779 "," 1,989 "
중랑구,1435. 능산삼거리,202211, 349 , 339 
중랑구,1436. 동원베네스트 건물 앞,202211, 556 , 395 
중랑구,1437. 늘푸른공원 앞,202211," 1,253 "," 1,504 "
중랑구,1438. 홈플러스 신내점 앞,202211," 2,530 "," 2,778 "
중랑구,1440. 면목2동 사거리,202211," 1,762 "," 2,013 "
중랑구,1441. 신내능말공원,202211, 464 , 308 
중랑구,1442. 중랑구 중소기업 창업센터,202211," 2,288 "," 2,480 "
중랑구,1444. 면목4치안센터,202211," 1,283 "," 1,485 "
중랑구,1445. 용마지구대,202211, 251 , 302 
중랑구,1446. 중랑전화국 교차로,202211," 2,267 "," 2,561 "
중랑구,1447. 면목역 3번출구,202211," 2,836 "," 2,978 "
중랑구,1448. 코스트코 상봉점,202211," 2,264 "," 2,232 "
중랑구,1449. 상봉역 1번출구,202211," 2,881 "," 2,984 "
중랑구,1450. 화랑대역 7번출구,202211," 1,654 "," 1,942 "
중랑구,1451. 중랑세무서,202211," 2,736 "," 2,838 "
중랑구,1452. 겸재교 진입부,202211," 2,145 "," 2,484 "
중랑구,1453. 중랑캠핑숲,202211, 213 , 179 
중랑구,1454. 한국전력공사(동대문 중랑지사),202211, 917 , 926 
중랑구,1455. 상봉역 2번 출구,202211," 2,280 "," 2,456 "
중랑구,1456. 상아빌딩(우림시장 교차로),202211," 1,633 "," 1,795 "
중랑구,1457. 동원사거리,202211, 746 , 711 
중랑구,1458. 상봉터미널2,202211," 2,615 "," 2,692 "
중랑구,1459. 용마한신아파트사거리,202211, 328 , 291 
중랑구,1461.동양엔파트 앞,202211," 1,356 "," 1,371 "
중랑구,1462.동부시장 북문 앞,202211," 2,102 "," 2,290 "
중랑구,1463.중랑구민회관,202211, 267 , 260 
중랑구,1464.중화역 4번출구,202211," 1,086 "," 1,228 "
중랑구,1465.중랑공영차고지 옆,202211," 1,168 "," 1,502 "
중랑구,1466.두산대림아파트 삼거리,202211, 475 , 502 
중랑구,1467.sk신내 주유소앞(용마산로),202211, 249 , 246 
중랑구,1468.먹골역 7번 출구,202211, 911 , 973 
중랑구,1469.먹골역 4번출구,202211, 988 ," 1,097 "
중랑구,1470.중화동 우리은행 앞,202211," 1,249 "," 1,312 "
중랑구,1471.동양쇼핑 정류소 앞,202211," 1,722 "," 1,926 "
중랑구,1472.영성빌딩(PAT),202211," 1,063 "," 1,255 "
중랑구,1473.중랑역 1번 출구(중화문화복지센터),202211," 1,225 "," 1,366 "
중랑구,1474.서울중랑우체국,202211, 981 , 936 
중랑구,1477.면목삼익아파트 앞,202211, 380 , 369 
중랑구,1478.홈플러스 상봉점 앞,202211," 1,616 "," 1,628 "
중랑구,1479.면목 홈플러스 2 ,202211, 415 , 414 
중랑구,1480. 용마지구대 옆,202211, 714 , 732 
중랑구,4802. 새우개마을,202211, 245 , 231 
중랑구,4804. 동서울농협 앞,202211," 1,769 "," 1,772 "
중랑구,4807. 라코지스테이 앞,202211, 646 , 652 
중랑구,4808. 신내2동 주민센터 앞,202211, 773 , 775 
중랑구,"4809. 동성1,2차 아파트 앞",202211," 1,270 "," 1,020 "
중랑구,4811. 한양수자인아파트 앞,202211, 525 , 279 
중랑구,4812. 묵동 이마트 앞,202211," 1,578 "," 1,655 "
중랑구,4813. 망우지구대,202211," 2,107 "," 2,145 "
중랑구,4815. 중랑데시앙플렉스 앞,202211, 422 , 414 
중랑구,4819. 면목동 새싹어린이공원 앞,202211," 1,533 "," 1,587 "
중랑구,4820. 망우역 2번 출구,202211," 1,700 "," 1,729 "
중랑구,4821. 동원초등학교 정문 앞,202211, 695 , 796 
중랑구,4823. 방정환교육지원센터 옆,202211," 1,027 "," 1,034 "
중랑구,4824. 상봉신협 앞,202211," 1,362 "," 1,315 "
중랑구,4825. 신내동 벽산아파트 후문 앞,202211," 1,089 "," 1,029 "
중랑구,4826. 홈플러스 면목점,202211, 925 , 930 
중랑구,4827. 신내SK V1센터 앞,202211, 581 , 339 
중랑구,4828. 신내동 한살림 중랑지구 앞,202211," 1,103 "," 1,178 "
중랑구,4829. 신내동 한살림 중랑지구 북축,202211, 546 , 543 
중랑구,4830. 신내 우디안 111동 앞,202211, 118 , 57 
중랑구,4834. 용마복지센터 앞,202211, 192 , 173 
중랑구,4835. 망우동 본죽 앞,202211, 967 , 961 
중랑구,4836. 양원역 1번 출구,202211, 683 , 632 
중랑구,4837. 양원지구 힐데스하임 앞,202211, 886 , 862 
중랑구,4838.동원사거리 행복오피스텔 앞,202211, 737 , 531 
중랑구,4840. 서울시 북부병원 앞,202211, 396 , 422 
중랑구,4841. 중화수경공원,202211, 588 , 611 
강남구,2301. 현대고등학교 건너편,202212, 429 , 482 
강남구,2302. 교보타워 버스정류장(신논현역 3번출구 후면),202212, 493 , 470 
강남구,2303. 논현역 10번출구,202212, 626 , 529 
강남구,2304. 대현그린타워,202212, 44 , 43 
강남구,2305. MCM 본사 직영점 앞,202212, 180 , 174 
강남구,2306. 압구정역 2번 출구 옆,202212, 920 , 923 
강남구,2307. 압구정 한양 3차 아파트,202212, 188 , 190 
강남구,2308. 압구정파출소 앞,202212, 631 , 614 
강남구,2309. 청담역(우리들병원 앞),202212, 148 , 72 
강남구,2310. 청담동 맥도날드 옆(위치),202212, 211 , 209 
강남구,2311. 학동로 래미안 아파트 앞,202212, 57 , 57 
강남구,2312. 청담역 13번 출구 앞,202212, 250 , 192 
강남구,2313. 금원빌딩 앞,202212, 390 , 394 
강남구,2314. 청담나들목입구,202212, 126 , 124 
강남구,2315. 봉은사역 5번출구 옆,202212, 309 , 272 
강남구,2317. 삼성도로공원,202212, 251 , 236 
강남구,2318. 삼성중앙역4번출구(문화센터더 리빌),202212, 136 , 69 
강남구,2319. 포스코사거리 서측(수협 삼성동 지점),202212, 308 , 318 
강남구,2320. 도곡역 대치지구대 방향,202212, 292 , 384 
강남구,2321. 학여울역 사거리,202212, 228 , 206 
강남구,2323. 주식회사 오뚜기 정문 앞,202212, 247 , 291 
강남구,2324. 천주교 대치 2동 교회 옆,202212, 579 , 623 
강남구,2325. 대치삼성아파트 앞 교차로,202212, 396 , 382 
강남구,2326. 대치동 삼성로,202212, 317 , 204 
강남구,2327. 뱅뱅사거리 랜드마크타워 앞,202212, 602 , 633 
강남구,2328. 르네상스 호텔 사거리 역삼지하보도 7번출구 앞,202212, 274 , 272 
강남구,2329. 르네상스호텔사거리 역삼지하보도 2번출구,202212, 201 , 199 
강남구,2330. 역삼월드메르디앙아파트 앞,202212, 400 , 390 
강남구,2331. 동영문화센터앞,202212, 286 , 285 
강남구,2332. 선릉역3번출구,202212, 760 , 763 
강남구,2333. 양재역 3번출구 주변,202212, 557 , 329 
강남구,2334. 삼호아파트 2동 ( 간선도로),202212, 135 , 134 
강남구,2335. 3호선 매봉역 3번출구앞,202212, 974 ," 1,114 "
강남구,2336. 강남세브란스교차로  래미안그레이튼 104동 앞,202212, 230 , 232 
강남구,2337. 대모산입구역 2번출구 앞,202212, 224 , 155 
강남구,2339. 현대아파트 정문 앞,202212, 293 , 268 
강남구,2340. 삼호물산버스정류장(23370) 옆,202212, 922 ," 1,099 "
강남구,2341. 일원역 4~5번 출구 사이,202212, 291 , 191 
강남구,2342. 대청역 1번출구  뒤,202212, 741 , 769 
강남구,2343. 세곡사거리 대왕파출소 앞,202212, 41 , 51 
강남구,2344. 리엔파크 2단지 앞,202212, 144 , 146 
강남구,2347. 두산건설 본사,202212, 67 , 37 
강남구,2348. 포스코사거리(기업은행),202212, 748 , 808 
강남구,2349. 역삼빌딩 앞(하나은행 옆),202212, 202 , 124 
강남구,2350. 래미안그레이튼102동앞,202212, 124 , 122 
강남구,2351. 청소년수련관(수영장)앞,202212, 186 , 146 
강남구,2352. 서울본부세관(건설회관 앞),202212, 45 , 45 
강남구,2353. 강남구청역 2번출구 뒤,202212, 160 , 143 
강남구,2354. 청담역 2번출구,202212, 63 , 58 
강남구,2356. 강남구청,202212, 162 , 117 
강남구,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),202212, 173 , 172 
강남구,2358. 구룡초사거리 (현대아파트10동 앞 ),202212, 253 , 249 
강남구,"2359. 국립국악중,고교 정문 맞은편",202212, 452 , 465 
강남구,2360. 도곡1동 주민센터 교차로,202212, 272 , 275 
강남구,2362. 신사동 가로수길 입구,202212, 427 , 407 
강남구,2363. 강남 을지병원 교차로,202212, 121 , 123 
강남구,2364. 도산공원교차로,202212, 322 , 318 
강남구,2365. K+ 타워 앞,202212, 328 , 323 
강남구,2368. 도곡동 경남아파트 건너편,202212, 189 , 125 
강남구,2369. KT선릉타워,202212, 562 , 535 
강남구,2370. 한티역 3번출구,202212, 189 , 172 
강남구,2371. 한국우편사업진흥원,202212, 48 , 49 
강남구,2372. 대치역 사거리,202212, 313 , 392 
강남구,2373. 개포동역 사거리,202212, 285 , 229 
강남구,2375. 수서역 1번출구 앞,202212, 547 , 690 
강남구,2377. 수서역 5번출구,202212," 1,487 "," 1,526 "
강남구,2380. 삼성동베이직하우스앞,202212, 197 , 179 
강남구,2381. 언주역 6번출구앞,202212, 155 , 155 
강남구,2382. 역삼동 sk뷰 501동앞,202212, 200 , 209 
강남구,2383. 보금자리정원,202212, 123 , 150 
강남구,2384. 자곡사거리,202212, 636 , 647 
강남구,2385. 학동역,202212, 294 , 294 
강남구,2386. 크린랩 본사,202212, 37 , 37 
강남구,2387. 래미안강남힐즈 사거리,202212, 334 , 381 
강남구,2388. 강남구 도시관리공단,202212, 208 , 88 
강남구,2389. 경기여자고등학교 후문 (삼성로3길 입구),202212, 273 , 242 
강남구,2390. 구룡마을 입구 (래미안블레스티지 아파트),202212, 161 , 128 
강남구,2391. 구룡터널 입구(개포1단지아파트),202212, - , 1 
강남구,2392. 구룡산 입구 (구룡산 서울둘레길 입구),202212, 126 , 54 
강남구,2393. 구룡사 앞 교차로 (보도육교),202212, 37 , 30 
강남구,2394. 개포래미안포레스트아파트 107동 앞,202212, 329 , 245 
강남구,2395. 개포1단지아파트 입구 (보도육교),202212, 130 , 115 
강남구,2396. 영동3교 북단(우성캐릭터 앞 보도),202212, 187 , 173 
강남구,2398. 더라움,202212, 78 , 79 
강남구,2401. 밀알학교 입구 (삼성서울병원 입구),202212, 121 , 79 
강남구,2403. 공무원연금매점 교차로 (개포주공9단지 입구),202212, 211 , 192 
강남구,2404. 대모산입구역 4번 출구 앞,202212, 540 , 553 
강남구,2405. 청담공원앞 교차로,202212, 360 , 185 
강남구,2406. 논현동 광명빌딩 앞,202212, 197 , 166 
강남구,2408. 강남한양수자인아파트,202212, 492 , 461 
강남구,2409. 역삼동 디오슈페리움 (우성아파트 사거리),202212, 417 , 414 
강남구,2410. 포스코피앤에스타워 (역삼역 3번출구 부근),202212, 514 , 428 
강남구,2411. 세곡동 성당,202212, 506 , 490 
강남구,2412. 일원1동 주민센터,202212, 553 , 572 
강남구,2413.도곡역 1번 출구,202212, 405 , 482 
강남구,2414. 도곡역 아카데미스위트 앞,202212, 812 , 815 
강남구,2415.한티역 롯데백화점 앞,202212, 511 , 505 
강남구,2416.한티역 6번 출구,202212, 321 , 248 
강남구,2417.선정릉 디캠프(D.CAMP)앞,202212, 85 , 85 
강남구,2418.봉은사역 7번 출구 ,202212, 333 , 331 
강남구,"2419.봉은사역 1,2번 출구 ",202212, 254 , 245 
강남구,2420.학여울역 사거리(LG베스트샵 앞),202212, 391 , 363 
강남구,2421. 신논현역 4번출구,202212, 336 , 270 
강남구,2422.수서동 성당 맞은편,202212, 214 , 230 
강남구,2423.영희초교 사거리(래미안개포루체하임),202212, 490 , 491 
강남구,2425.세곡동 사거리(대왕초등학교 정류장),202212, 81 , 86 
강남구,2426.강남한신휴플러스 6단지,202212, 287 , 284 
강남구,2427.개포고등학교 정문앞,202212, 211 , 227 
강남구,2428.롯데리아 개포점앞,202212, 235 , 225 
강남구,2429.압구정로데오역 6번출구,202212, 338 , 335 
강남구,2430.강남파이낸스센터앞(역삼역2번출구),202212, 245 , 247 
강남구,2431.대치역 7번출구,202212, 638 , 693 
강남구,3602. 한국지역난방공사강남지사,202212, 260 , 302 
강남구,3604. 삼성중앙역 5번출구,202212, 338 , 267 
강남구,3606. 신사동주민센터 옆,202212, 334 , 369 
강남구,3609. 언주초등학교 입구,202212, 306 , 302 
강남구,3610. 윗반마을 입구,202212, 49 , 49 
강남구,3611. 방죽마을 입구,202212, 126 , 150 
강남구,3612. 은곡마을,202212, 210 , 219 
강남구,3614. 은마아파트 입구 사거리,202212, 613 , 633 
강남구,3615. 서울 논현동우체국 앞,202212, 94 , 93 
강남구,3616. 역삼중학교 앞(체육관 방향),202212, 114 , 110 
강남구,3618. 서울율현초교 삼거리,202212, 393 , 435 
강남구,3620. 청담역 11번 출구,202212, 45 , 28 
강남구,3621. 휘문고교 사거리,202212, 178 , 145 
강남구,3622. 은마아파트입구 사거리(1),202212, 96 , 91 
강남구,3623. 일원에코파크 앞(개포로 방면),202212, 221 , 247 
강남구,3624. 대모산입구역 7번 출구 앞,202212, 84 , 71 
강남구,3627. 압구정나들목,202212, 375 , 375 
강남구,3628. 역삼1동 주민센터,202212, 674 , 691 
강남구,3629. 청담사거리(신한오피스텔빌딩 앞),202212, 176 , 227 
강남구,3630. 개포우성6차아파트 정문 앞,202212, 153 , 137 
강남구,3634. 국악고교 앞 교차로,202212, 205 , 205 
강남구,3636. 삼성중앙역·플래티넘아파트 정류소,202212, 291 , 277 
강남구,3637. 세곡데이케어센터,202212, 91 , 75 
강남구,3638. 신청담나들목,202212, 126 , 131 
강남구,3640. 일원1동주민센터앞 사거리,202212, 301 , 297 
강남구,3641. 대청역,202212, 361 , 391 
강남구,3642. LH강남힐스테이트아파트,202212, 269 , 107 
강남구,3643. 더시그넘하우스 앞,202212, 266 , 270 
강남구,3644. 상록수아파트,202212, 315 , 136 
강남구,3646. 선정릉역 4번 출구,202212, 108 , 107 
강남구,3647. 구룡역 1번 출구,202212, 219 , 145 
강남구,3648. 구룡역 4번 출구,202212, 65 , 56 
강남구,3649. 구룡역 5번 출구,202212, 156 , 161 
강남구,3651. 개포동역 4번출구,202212, 359 , 351 
강남구,4901.KT&G타워 옆(상상마당 대치아트홀),202212, 279 , 170 
강남구,4902. 구역삼세무서 교차로,202212, 484 , 483 
강남구,4903. 신사스퀘어,202212, 158 , 153 
강남구,4905. 강남경찰서,202212, 595 , 576 
강남구,4906. 섬유센터 앞,202212, 717 , 758 
강남구,4907. 극동스포츠 앞,202212, 220 , 195 
강남구,4908. SB타워 앞,202212, 134 , 147 
강남구,4909. 노보텔 앰배서더 앞,202212, 109 , 57 
강남구,4911. 도곡동 골프 로데오거리,202212, 208 , 223 
강남구,4913. 레베쌍트 빌딩 앞,202212, 160 , 194 
강남구,4914. 도심공항타워 앞,202212, 295 , 345 
강남구,4915. 영동중앙교회 버스정류장,202212, 100 , 104 
강남구,4916. 청담역 1번출구,202212, 122 , 98 
강남구,4917. 일원에코파크 주차장,202212, 99 , 96 
강남구,4918. 매봉역 1번출구,202212, 85 , 86 
강남구,4919. 학여울역사거리(은마아파트),202212, 117 , 117 
강동구,1001. 광진교 남단 사거리(천호공원 방면),202212, 796 , 804 
강동구,1002. 해공공원(천호동),202212," 1,133 "," 1,140 "
강동구,1003. 해공도서관앞,202212, 541 , 531 
강동구,1004. 삼성광나루아파트 버스정류장,202212, 710 , 894 
강동구,1006. 롯데캐슬 115동앞,202212, 107 , 103 
강동구,1007.암사동 선사유적지,202212, 57 , 63 
강동구,1008. 암사역 3번출구(국민은행앞),202212," 1,747 "," 2,052 "
강동구,1009. 천호역4번출구(현대백화점),202212," 2,585 "," 2,601 "
강동구,1010. 강동세무서,202212," 1,513 "," 1,501 "
강동구,1011. LIGA 아파트 앞,202212," 1,759 "," 1,760 "
강동구,1012. 서울 상운차량,202212, 687 , 656 
강동구,1013. 강동구청역 1번 출입구,202212," 1,364 "," 1,356 "
강동구,1015. 샛마을 근린공원,202212, 372 , 379 
강동구,1016. 해뜨는 주유소옆 리엔파크 109동앞,202212, 365 , 371 
강동구,1017. 둔촌고교입구 교차로(길동주민센터 방면),202212," 1,034 "," 1,014 "
강동구,1018. 둔촌 주공 GS 맞은편,202212, 444 , 440 
강동구,1019. 다성이즈빌아파트(호원대 대각선 맞은편),202212," 2,489 "," 2,582 "
강동구,1020. 강동경찰서,202212," 2,599 "," 2,757 "
강동구,1021. 강일동 리슈빌 빌딩앞,202212, 741 , 904 
강동구,1022. 길동 사거리(초소앞),202212, 977 , 970 
강동구,1023. 한국종합기술사옥 앞,202212," 1,108 "," 1,114 "
강동구,1024.  강동구청 앞,202212," 1,829 "," 1,912 "
강동구,1025. 상일초등학교,202212, 408 , 415 
강동구,1026. 대명초교 입구 교차로,202212, 320 , 298 
강동구,1027. 프라자 아파트 앞,202212, 651 , 660 
강동구,1028. 포레스 주상복합 빌딩,202212, 869 , 869 
강동구,1029. 성내어울터,202212," 1,294 "," 1,293 "
강동구,1030. 미호 플랜트 앞,202212, 733 , 735 
강동구,1031. 올림픽로 836(아리수로),202212, 302 , 310 
강동구,1032. 선사고등학교,202212, 313 , 308 
강동구,1033. 고덕동 아남아파트,202212, 509 , 432 
강동구,1034. 고덕동 래미안 힐스테이트,202212, 105 , 99 
강동구,1035. 고덕역 4번출구,202212, 818 , 565 
강동구,1036. 고덕동 주양쇼핑,202212, 495 , 494 
강동구,1037. 강일리버파크 6단지,202212, 133 , 128 
강동구,1038. 강일 다솜 어린이 공원,202212, 137 , 125 
강동구,1039. 고덕초등학교,202212, 138 , 126 
강동구,1041. 묘곡초등학교,202212, 300 , 289 
강동구,1042. 강일리버파크 2~5단지,202212, 356 , 348 
강동구,1044. 굽은다리역,202212," 2,021 "," 2,052 "
강동구,1047. 강동 한신휴플러스,202212," 1,351 "," 1,394 "
강동구,1048. 둔촌어린이공원,202212," 1,330 "," 1,330 "
강동구,1049. 강일리버파크 10단지,202212, 367 , 365 
강동구,1050.  둔촌역 3번 출입구,202212," 2,522 "," 2,560 "
강동구,"1051. 강일중,선사고 버스정류장(신암중학교 방면)",202212, 712 , 692 
강동구,1052. 리싸이클시티,202212, 33 , 31 
강동구,1053. 동명근린공원 진입로 (아리수로),202212, 175 , 181 
강동구,1054. 말우물 어린이 공원,202212, 138 , 161 
강동구,1056. 강일리버파크 7~11단지,202212, 222 , 301 
강동구,1057. 능골근린공원,202212, 353 , 334 
강동구,1058. 고덕숲 아이파크 1,202212, 122 , 98 
강동구,1059. 래미안 강동팰리스(102동),202212, 752 , 515 
강동구,1060. 천일초교 사거리,202212, 245 , 244 
강동구,1061. 천호초교 입구 사거리(일주빌딩),202212, 358 , 330 
강동구,1062. 고덕숲 아이파크 2,202212, 82 , 85 
강동구,1063.강동롯데캐슬퍼스트 아파트(관리동),202212, 321 , 321 
강동구,1064.중앙보훈병원역 1번출구,202212, 190 , 117 
강동구,1065.보훈병원 후문옆(더 원커피),202212, 232 , 171 
강동구,1066.생태공원앞 교차로(조명탑),202212, 47 , 33 
강동구,1067.한영중고앞사거리,202212, 197 , 178 
강동구,1068.명일파출소,202212, 430 , 328 
강동구,1069.강동경희대학교병원 입구,202212, 239 , 173 
강동구,1070.(시립)고덕평생학습관,202212, 260 , 260 
강동구,1071.명일근린공원공동체텃밭,202212, 109 , 108 
강동구,1072.고덕역 5번출구,202212, 518 , 516 
강동구,1073. SSTS 몰 앞,202212, 485 , 478 
강동구,1074.대명초교입구 사거리,202212, 651 , 638 
강동구,1075.천동초교 삼거리,202212, 803 , 797 
강동구,1076. 천동초교입구사거리 버스정류장(십자성마을 방면),202212, 985 , 984 
강동구,1077.강동역 1번출구 앞,202212, 987 , 962 
강동구,1078.둔촌사거리,202212," 1,511 "," 1,515 "
강동구,1079.강일동입구교차로,202212, 146 , 133 
강동구,1080.엘웨딩,202212, 601 , 572 
강동구,1081.트레빌빌딩,202212, 714 , 592 
강동구,1082.중앙보훈병원역3번출구,202212, 115 , 67 
강동구,1083.광문고교사거리(아이파크),202212, 318 , 309 
강동구,1084. 윤선생빌딩(JYP사옥),202212," 1,828 "," 2,142 "
강동구,1085.래미안 솔베뉴(고덕로),202212, 470 , 355 
강동구,1086.래미안 솔베뉴(구천면로),202212, 369 , 374 
강동구,1088.풍납사거리(강동),202212, 865 , 851 
강동구,1089.고덕 래미안힐스테이트(201동),202212, 74 , 74 
강동구,1090.상일동역 2번출구 앞,202212," 1,078 "," 1,041 "
강동구,3539. 서원마을,202212, 112 , 106 
강동구,3652. 한영외국어고등학교,202212, 122 , 82 
강동구,3653. 강동리버스트4단지아파트 404동 앞,202212, 226 , 226 
강동구,3654. 강동리버스트4단지아파트 405동 앞,202212, 181 , 191 
강동구,3655. 둔촌신성미소지움아파트,202212, 343 , 245 
강동구,3656. 둔촌푸르지오아파트,202212, 808 , 806 
강동구,3657. 서울천호동우체국,202212, 978 , 970 
강동구,3658. 프라이어팰리스아파트,202212, 328 , 321 
강동구,3659. 명일초등학교 옆,202212, 109 , 95 
강동구,3661. 명일동신동아아파트 앞,202212, 204 , 204 
강동구,3663. 암사정수센터교차로(강동롯데캐슬퍼스트아파트),202212, 163 , 121 
강동구,3664. 맥도날드 서울둔촌DT점 앞,202212," 1,277 "," 1,261 "
강동구,3665. 고덕센트럴 아이파크상가 앞,202212, 267 , 266 
강동구,3668. 성내삼성아파트,202212," 2,003 "," 2,045 "
강동구,3671. 둔촌동역교차로,202212," 1,269 "," 1,283 "
강동구,3672. 고덕중학교 후문,202212, 142 , 139 
강동구,3673. 강동리버스트6단지,202212, 267 , 272 
강동구,3674. 강동리버스트7단지,202212, 221 , 269 
강동구,3675. 강동리버스트8단지,202212, 304 , 347 
강동구,3676. 강동리엔파크9단지,202212, 272 , 262 
강동구,3677. 강동구음식물재활용센터,202212, 16 , 12 
강동구,3680. 강동역3번출구,202212," 2,004 "," 2,001 "
강동구,3681. 길동 마루빌딩,202212," 2,005 "," 2,045 "
강동구,3682. 길동 동호빌딩,202212, 264 , 274 
강동구,3683. KT&G강동지사,202212, 646 , 705 
강동구,3684. 고덕자이(105동 앞),202212, 556 , 566 
강동구,3685. 강동리엔파크14단지(1401동 앞),202212, 515 , 587 
강동구,3686. 고덕 래미안 힐스테이트(101동),202212, 268 , 262 
강동구,3688. 상일동산(동아아파트앞 교차로),202212, 164 , 157 
강동구,3689. 강일역 3번출구,202212, 470 , 469 
강동구,3690. 강일역 4번출구,202212, 191 , 131 
강동구,3691. 둔촌역 2번출구,202212, 450 , 436 
강동구,3692. 둔촌오륜역 1번 출구,202212, 388 , 319 
강동구,3694. 강동리엔파크 13단지(1303동 앞),202212, 430 , 462 
강동구,3698. 명일역 3번출구 옆,202212, 734 , 736 
강동구,3699. 상일파출소 옆,202212, 607 , 574 
강동구,3700. 강변그대가리버뷰 입구 맞은편,202212, 415 , 440 
강동구,3701. 방아삼거리,202212, 98 , 102 
강동구,4951. 강동농협 버스정류소 앞(광채빌라),202212, 498 , 490 
강북구,"1501. 미아역 3번,4번 출구 사이",202212, 685 , 730 
강북구,1503. 강북구청사거리(수유역 8번출구),202212," 1,220 "," 1,318 "
강북구,1504. 삼양시장오거리,202212, 141 , 143 
강북구,1506. 강북문화예술회관,202212, 469 , 434 
강북구,1509. 서울북부수도사업소,202212, 355 , 368 
강북구,1510. 번동주공5단지 관리사무소 앞,202212, 183 , 179 
강북구,1511. 번동 금호어울림아파트102동앞,202212, 205 , 203 
강북구,1512. 강북중학교 앞,202212, 767 , 814 
강북구,1513. 강북구청 뒷편,202212, 160 , 158 
강북구,1514. 강북구청 사거리 버스정류소 앞,202212, 488 , 494 
강북구,1515. 송천동 주민센터,202212, 277 , 263 
강북구,1516. 우이초등학교 후문 옆,202212, 288 , 282 
강북구,1518. 수유2동은행빌딩 앞,202212, 378 , 373 
강북구,1519. 장미원시장 건너편,202212, 370 , 350 
강북구,1520. 수유중앙시장,202212, 550 , 627 
강북구,1525. 미아동 복합청사,202212, 190 , 172 
강북구,1526. 강북종합시장 앞,202212, 381 , 388 
강북구,1527. 미아역 1번 출구 뒤,202212, 392 , 422 
강북구,1528. 삼각산동 주민센터,202212, 351 , 97 
강북구,1529. 미아동 한국전력공사,202212, 683 , 738 
강북구,1530. 광산사거리,202212, 817 , 852 
강북구,1531. 미아사거리 1번 출구,202212," 1,266 "," 1,352 "
강북구,1532. 번3동 주민센터 교차로,202212, 419 , 450 
강북구,"1533. 번동 주공3, 4단지 교차로",202212, 474 , 497 
강북구,1535. 효성인텔리안 앞,202212, 719 , 791 
강북구,1536. 번동 두산위브 101동 옆,202212, 404 , 379 
강북구,1537. 북한산 우이역,202212, 178 , 190 
강북구,1538. 솔밭공원역,202212, 178 , 170 
강북구,1539. 4.19민주묘지역,202212, 294 , 305 
강북구,1540. 가오리역,202212, 500 , 468 
강북구,1541. 삼양역,202212, 115 , 80 
강북구,1542. 삼양사거리역,202212, 211 , 203 
강북구,1543. 수유1동 주민센터,202212, 226 , 221 
강북구,1546. 송천동우체국,202212, 196 , 243 
강북구,1547. 꿈의숲 롯데캐슬,202212, 181 , 80 
강북구,1548. 북서울 꿈의숲 서문,202212, 165 , 40 
강북구,1550.삼각산아이원아파트(105동 옆),202212, 25 , 11 
강북구,1551.4.19탑 앞,202212, 198 , 176 
강북구,1552. 강북구청사거리,202212, 769 , 770 
강북구,1553.서울북부고용노동지청,202212, 308 , 303 
강북구,1554.번동사거리,202212, 348 , 344 
강북구,1557.신창교,202212, 393 , 409 
강북구,1558.강북문화정보도서관,202212, 171 , 159 
강북구,1560. 도봉세무서 앞,202212, 433 , 457 
강북구,1564.4.19민주묘지역 1번출구,202212, 341 , 333 
강북구,1565.수유사거리,202212, 586 , 579 
강북구,1568.4.19민주묘지 입구사거리,202212, 396 , 407 
강북구,1569.수유역2번출구,202212," 1,621 "," 1,644 "
강북구,1571.북서울 꿈의 숲 입구,202212, 160 , 148 
강북구,1572. 우이동 먹거리마을,202212, 66 , 47 
강북구,1573.현대성우아파트 옆,202212, 234 , 195 
강북구,1574.송중초등학교 옆,202212, 281 , 326 
강북구,3703. 삼양입구사거리,202212, 130 , 126 
강북구,3707. 드래곤타워 앞,202212, 506 , 498 
강북구,3711. 월계2교 교차로,202212, 225 , 266 
강북구,3714. 송천센트레빌,202212, 123 , 82 
강북구,3718. 번동3단지 버스정류장,202212, 485 , 576 
강북구,3720. 우이천 창번교,202212, 256 , 271 
강북구,3724. 삼양동주민센터 앞,202212, 54 , 35 
강북구,3725. 강북 청소년 문화정보도서관 앞,202212, 9 , 7 
